full_key,namespace,key,source_en,target_it
ST_CharacterNames/Character_RatCompanion,ST_CharacterNames,Character_RatCompanion,Rat,Topo
ST_CharacterNames/Character_Terul,ST_CharacterNames,Character_Terul,Terul,Terul
ST_Mission/MD_MarGuran_Inactive,ST_Mission,MD_MarGuran_Inactive,"Before journeying on, you have to prove yourself. Find the portal room underneath Haven.","Prima di proseguire il viaggio, devi dimostrare il tuo valore. Trova la sala del portale sotto Haven."
ST_Mission/MD_MarGuran_Initial,ST_Mission,MD_MarGuran_Initial,"To reach the Moongate, we must ascend the slopes of Mar Guran, the mountain beneath which the forebears of the Underdwellers first emerged onto the surface after centuries beneath the earth.

Our path leads through the caverns carved by the underground river Koturmak and across the ancient tunnels and settlements that once marked the slow upward ascent of the Underdweller civilization itself.

But these depths have long since fallen silent. The hordes of Vrög now infest the surrounding regions, and far older horrors still linger in the dark below.","Per raggiungere il Portale Lunare dobbiamo risalire le pendici di Mar Guran, la montagna sotto la quale gli antenati dei Sotterranei emersero per la prima volta in superficie dopo secoli trascorsi nelle viscere della terra.

Il nostro cammino si snoda attraverso le caverne scavate dal fiume sotterraneo Koturmak e lungo gli antichi cunicoli e insediamenti che un tempo segnarono la lenta ascesa della civiltà del Popolo del Sottosuolo.

Ma queste profondità sono ormai sprofondate nel silenzio da lungo tempo. Le orde di Vrög infestano ora le terre circostanti, e orrori ben più antichi ancora si annidano nell'oscurità sottostante."
ST_Mission/MN_Haven,ST_Mission,MN_Haven,Haven,Haven
ST_Mission/MN_MarGuran,ST_Mission,MN_MarGuran,Mar Guran,Mar Guran
ST_QuestDisplay/Mission_Cellar,ST_QuestDisplay,Mission_Cellar,The Forgotten Halls,Le Sale Dimenticate
ST_QuestDisplay/Mission_Cistern,ST_QuestDisplay,Mission_Cistern,The Ancient Haulways,Le Antiche Gallerie di Trasporto
ST_QuestDisplay/Mission_Hub_00,ST_QuestDisplay,Mission_Hub_00,The journey begins,Il viaggio ha inizio
ST_QuestDisplay/Mission_MarGuran,ST_QuestDisplay,Mission_MarGuran,Mar Guran,Mar Guran
ST_QuestDisplay/Mission_MountainPassHalls,ST_QuestDisplay,Mission_MountainPassHalls,Mountain Pass,Valico Montano
ST_QuestDisplay/Mission_Tutorial,ST_QuestDisplay,Mission_Tutorial,Back to Form,Ritorno in forma
ST_QuestDisplay/Obj_Cellar_00,ST_QuestDisplay,Obj_Cellar_00,Force your way through the Halls,Fatti strada attraverso le sale
ST_QuestDisplay/Obj_Cellar_10,ST_QuestDisplay,Obj_Cellar_10,Survive the Onslaught,Sopravvivi all’assalto
ST_QuestDisplay/Obj_Cellar_20,ST_QuestDisplay,Obj_Cellar_20,Access the Great Hall,Accedi alla Sala Grande
ST_QuestDisplay/Obj_Cellar_30,ST_QuestDisplay,Obj_Cellar_30,Open and leave through the Main Gate,Apri il Cancello Principale ed esci
ST_QuestDisplay/Obj_Cistern_00,ST_QuestDisplay,Obj_Cistern_00,Make your way through the Haulways,Avanza attraverso le gallerie di trasporto
ST_QuestDisplay/Obj_Cistern_10,ST_QuestDisplay,Obj_Cistern_10,Defeat the Horde,Sconfiggi l’orda
ST_QuestDisplay/Obj_Cistern_20,ST_QuestDisplay,Obj_Cistern_20,Exit the Haulways,Esci dalle gallerie di trasporto
ST_QuestDisplay/Obj_Hub_00_00,ST_QuestDisplay,Obj_Hub_00_00,Reach Haven,Raggiungi Haven
ST_QuestDisplay/Obj_Hub_00_10,ST_QuestDisplay,Obj_Hub_00_10,Find the Portal Room,Trova la Sala del Portale
ST_QuestDisplay/Obj_Hub_00_20,ST_QuestDisplay,Obj_Hub_00_20,Interact with the Altar,Interagisci con l'altare
ST_QuestDisplay/Obj_Hub_00_30,ST_QuestDisplay,Obj_Hub_00_30,Travel back through the Portal,Ritorna attraverso il portale
ST_QuestDisplay/Obj_Hub_00_40,ST_QuestDisplay,Obj_Hub_00_40,Inspect the Chart Table to travel to the Ancient Haulways,Esamina il tavolo cartografico per viaggiare verso le Antiche Gallerie
ST_QuestDisplay/Obj_Hub_00_40b,ST_QuestDisplay,Obj_Hub_00_40b,(Optional) Brew at the Alchemy Pot,(Opzionale) Distilla al Calderone alchemico
ST_QuestDisplay/Obj_MountainPass_00,ST_QuestDisplay,Obj_MountainPass_00,Fight your way through the pass,Fatti strada combattendo attraverso il valico
ST_QuestDisplay/Obj_Ruins_00,ST_QuestDisplay,Obj_Ruins_00,Ascend Mar Guran,Scala Mar Guran
ST_QuestDisplay/Obj_Ruins_10,ST_QuestDisplay,Obj_Ruins_10,Use Telekinesis to open the gate,Usa la Telecinesi per aprire il cancello
ST_QuestDisplay/Obj_Ruins_20,ST_QuestDisplay,Obj_Ruins_20,Find another way,Trova un’altra via
ST_QuestDisplay/Obj_Tutorial_00,ST_QuestDisplay,Obj_Tutorial_00,Light Attacks,Attacchi leggeri
ST_QuestDisplay/Obj_Tutorial_10,ST_QuestDisplay,Obj_Tutorial_10,Heavy Attacks,Attacchi pesanti
ST_QuestDisplay/Obj_Tutorial_20,ST_QuestDisplay,Obj_Tutorial_20,Block Incoming Attacks,Para gli attacchi in arrivo
ST_QuestDisplay/Obj_Tutorial_30,ST_QuestDisplay,Obj_Tutorial_30,Fight off the Sundwellers,Respingi gli Abitanti della Luce
ST_QuestDisplay/Obj_Tutorial_40,ST_QuestDisplay,Obj_Tutorial_40,Activate the Rune Portal back to Haven,Attiva il portale runico per tornare a Haven
ST_QuestDisplay/Obj_Tutorial_50,ST_QuestDisplay,Obj_Tutorial_50,(Optional) Use the pond to recharge,(Opzionale) Usa lo stagno per rigenerarti
ST_Subtitles/Sub_BackInHub_Druid_1,ST_Subtitles,Sub_BackInHub_Druid_1,Aaaagh!,Aaaagh!
ST_Subtitles/Sub_BackInHub_Rat_1,ST_Subtitles,Sub_BackInHub_Rat_1,"So, you survived your first transition.",Dunque sei sopravvissuto alla tua prima transizione.
ST_Subtitles/Sub_BackInHub_Rat_2,ST_Subtitles,Sub_BackInHub_Rat_2,Congratulations.,Congratulazioni.
ST_Subtitles/Sub_BackInHub_Rat_3,ST_Subtitles,Sub_BackInHub_Rat_3,A few more of those and you might even earn the right to call yourself a Watcher someday...,Ancora un paio di viaggi così e un giorno potresti persino meritarti il diritto di chiamarti Custode...
ST_Subtitles/Sub_BackInHub_Rat_4,ST_Subtitles,Sub_BackInHub_Rat_4,"...though I should warn you, the crossing never becomes any less agonizing. Hehehe...",...anche se devo avvisarti: il passaggio non diventa mai meno straziante. Eheheh...
ST_Subtitles/Sub_BackInHub_Rat_5,ST_Subtitles,Sub_BackInHub_Rat_5,Now come. Let us head upstairs to the chart table.,Ora andiamo. Saliamo di sopra al tavolo cartografico.
ST_Subtitles/Sub_BackInHub_Rat_6,ST_Subtitles,Sub_BackInHub_Rat_6,We still have much to prepare before the next expedition.,Abbiamo ancora molto da preparare prima della prossima spedizione.
ST_Subtitles/Sub_BannerGoblinArena_1,ST_Subtitles,Sub_BannerGoblinArena_1,Another Watcher?!,Un altro Custode?!
ST_Subtitles/Sub_BannerGoblinArena_2,ST_Subtitles,Sub_BannerGoblinArena_2,You will share your predecessor's fate.,Condividerai la stessa fine del tuo predecessore.
ST_Subtitles/Sub_BannerGoblinArena_3,ST_Subtitles,Sub_BannerGoblinArena_3,Kill him!,Uccidetelo!
ST_Subtitles/Sub_CisternArenaFinished_Druid_1,ST_Subtitles,Sub_CisternArenaFinished_Druid_1,"You honor me. Come, let’s keep moving.","Mi onori. Vieni, continuiamo a muoverci."
ST_Subtitles/Sub_CisternArenaFinished_Rat_1,ST_Subtitles,Sub_CisternArenaFinished_Rat_1,That was no small feat... your strength carried us through.,Non è stata un’impresa da poco... la tua forza ci ha tirati fuori dai guai.
ST_Subtitles/Sub_CisternStart_Druid_1,ST_Subtitles,Sub_CisternStart_Druid_1,The surface cannot be far now... I smell pine on the wind.,"La superficie non può essere lontana, ormai... Sento l’odore di pino nel vento."
ST_Subtitles/Sub_CisternStart_Rat_1,ST_Subtitles,Sub_CisternStart_Rat_1,Brrr...Glad that cave is behind us... I kept expecting some giant chitinous horror around every corner.,Brrr... Meno male che quella caverna è alle nostre spalle... Continuavo ad aspettarmi un qualche mostro chitinoso gigante dietro a ogni angolo.
ST_Subtitles/Sub_CisternStart_Rat_2,ST_Subtitles,Sub_CisternStart_Rat_2,And beneath it... trouble.,E lì sotto... guai.
ST_Subtitles/Sub_Gambled1_Druid_1,ST_Subtitles,Sub_Gambled1_Druid_1,I heard something. And I judged it survivable.,Ho sentito qualcosa. E ho ritenuto che fosse sopravvivibile.
ST_Subtitles/Sub_Gambled1_Druid_2,ST_Subtitles,Sub_Gambled1_Druid_2,Yes.,Sì.
ST_Subtitles/Sub_Gambled1_Druid_3,ST_Subtitles,Sub_Gambled1_Druid_3,Yes.,Sì.
ST_Subtitles/Sub_Gambled1_Rat_1,ST_Subtitles,Sub_Gambled1_Rat_1,Did you truly hear water?,Hai sentito davvero dell’acqua?
ST_Subtitles/Sub_Gambled1_Rat_2,ST_Subtitles,Sub_Gambled1_Rat_2,You gambled.,Hai azzardato.
ST_Subtitles/Sub_Gambled1_Rat_3,ST_Subtitles,Sub_Gambled1_Rat_3,With me.,Sulla mia pelle.
ST_Subtitles/Sub_HeavyGrothIntro_Druid_1,ST_Subtitles,Sub_HeavyGrothIntro_Druid_1,By the sacred roots... what are we looking at?,Per le sacre radici... che cosa stiamo guardando?
ST_Subtitles/Sub_HeavyGrothIntro_Druid_2,ST_Subtitles,Sub_HeavyGrothIntro_Druid_2,We end this. Now.,Mettiamo fine a tutto questo. Adesso.
ST_Subtitles/Sub_HeavyGrothIntro_Rat_1,ST_Subtitles,Sub_HeavyGrothIntro_Rat_1,Ugh... that thing’s feeding on the dead... there are so many...,Bleah... quella cosa si sta nutrendo dei cadaveri... ce ne sono così tanti...
ST_Subtitles/Sub_HeavyGrothOutro_Druid_1,ST_Subtitles,Sub_HeavyGrothOutro_Druid_1,...vile thing...,...creatura immonda...
ST_Subtitles/Sub_HeavyGrothOutro_Rat_1,ST_Subtitles,Sub_HeavyGrothOutro_Rat_1,And somehow... you still stand.,E in qualche modo... sei ancora in piedi.
ST_Subtitles/Sub_HubStart1_Druid_1,ST_Subtitles,Sub_HubStart1_Druid_1,Ah... at last. I have been dreaming of a proper mug of mead.,Ah... finalmente. Sognavo un bel boccale d’idromele come si deve.
ST_Subtitles/Sub_HubStart1_Druid_2,ST_Subtitles,Sub_HubStart1_Druid_2,Keep your filthy snout out of my drink!,Tieni quel muso lercio lontano dal mio boccale!
ST_Subtitles/Sub_HubStart1_Druid_3,ST_Subtitles,Sub_HubStart1_Druid_3,He was set on getting that smithy running.,Era fermamente deciso a far funzionare quella fucina.
ST_Subtitles/Sub_HubStart1_Rat_1,ST_Subtitles,Sub_HubStart1_Rat_1,This shape could never manage a full mug... but I would not refuse a sip of yours.,In questo corpo non riuscirei mai a reggere un boccale pieno... ma un sorso dal tuo non lo rifiuterei.
ST_Subtitles/Sub_HubStart1_Rat_2,ST_Subtitles,Sub_HubStart1_Rat_2,... Ah well. It *is* good to be home. I wonder what Terul has been up to.,... Beh. È *bello* essere a casa. Chissà a cosa si è dedicato Terul.
ST_Subtitles/Sub_Hub_PortalTalk_Druid_1,ST_Subtitles,Sub_Hub_PortalTalk_Druid_1,The portal. Is it truly as terrible as they claim?,Il portale. È davvero così spaventoso come dicono?
ST_Subtitles/Sub_Hub_PortalTalk_Druid_2,ST_Subtitles,Sub_Hub_PortalTalk_Druid_2,I'm not looking forward to it.,Non vedo l’ora che sia finita.
ST_Subtitles/Sub_Hub_PortalTalk_Druid_3,ST_Subtitles,Sub_Hub_PortalTalk_Druid_3,...Hmm.,...Uhm.
ST_Subtitles/Sub_Hub_PortalTalk_Rat_1,ST_Subtitles,Sub_Hub_PortalTalk_Rat_1,Rest... while you can. When you’re ready… there is still something waiting for us in Haven.,Riposati... finché puoi. Quando sarai pronto… c’è ancora qualcosa che ci aspetta a Haven.
ST_Subtitles/Sub_Hub_PortalTalk_Rat_2,ST_Subtitles,Sub_Hub_PortalTalk_Rat_2,It's worse. Much worse. And there is no escaping it. You will have to learn how to use it.,È peggio. Molto peggio. E non c’è modo di evitarlo. Dovrai imparare a usarlo.
ST_Subtitles/Sub_Hub_PortalTalk_Rat_3,ST_Subtitles,Sub_Hub_PortalTalk_Rat_3,Nor am I eager for it... for I will have to... accompany you on your first ... transition.,Neanch’io muoio dalla voglia... perché dovrò... accompagnarti nella tua prima... transizione.
ST_Subtitles/Sub_MageCommander_Cellar_1,ST_Subtitles,Sub_MageCommander_Cellar_1,Don't falter!,Non esitate!
ST_Subtitles/Sub_MageCommander_Cellar_2,ST_Subtitles,Sub_MageCommander_Cellar_2,"Remember, if we succeed, you will all be...","Ricordate, se avremo successo, sarete tutti..."
ST_Subtitles/Sub_MageCommander_Cellar_3,ST_Subtitles,Sub_MageCommander_Cellar_3,rewarded...,ricompensati...
ST_Subtitles/Sub_MageCommander_Cellar_4,ST_Subtitles,Sub_MageCommander_Cellar_4,...with the return of your former selves!,...con la restituzione delle vostre vecchie spoglie!
ST_Subtitles/Sub_MageCommander_Cellar_5,ST_Subtitles,Sub_MageCommander_Cellar_5,Once we...,Non appena avremo...
ST_Subtitles/Sub_MageCommander_Cellar_6,ST_Subtitles,Sub_MageCommander_Cellar_6,Druid! Dispose of him!,Druido! Eliminatelo!
ST_Subtitles/Sub_NotThisAgain1_Druid_1,ST_Subtitles,Sub_NotThisAgain1_Druid_1,Ah… not this again.,Ah… non di nuovo.
ST_Subtitles/Sub_NotThisAgain1_Rat_1,ST_Subtitles,Sub_NotThisAgain1_Rat_1,Then let’s get it over with.,Allora togliamoci il pensiero in fretta.
ST_Subtitles/Sub_NotThisAgain_Druid_2,ST_Subtitles,Sub_NotThisAgain_Druid_2,Aaaaaaaagghh... this… is just horrible…,Aaaaaaaagghh... questo… è semplicemente orribile…
ST_Subtitles/Sub_PortalIntro_Druid_1,ST_Subtitles,Sub_PortalIntro_Druid_1,All right… I’m here.,D’accordo… ci sono.
ST_Subtitles/Sub_PortalIntro_Druid_2,ST_Subtitles,Sub_PortalIntro_Druid_2,Let’s get this over with.,Togliamoci il pensiero.
ST_Subtitles/Sub_PortalIntro_Druid_3,ST_Subtitles,Sub_PortalIntro_Druid_3,... Alright.,... Va bene.
ST_Subtitles/Sub_PortalIntro_Druid_Screams_1,ST_Subtitles,Sub_PortalIntro_Druid_Screams_1,Aaaaaggghghhgh,Aaaaaggghghhgh
ST_Subtitles/Sub_PortalIntro_Rat_1,ST_Subtitles,Sub_PortalIntro_Rat_1,The pain will be intense. ,Il dolore sarà lancinante.
ST_Subtitles/Sub_PortalIntro_Rat_10,ST_Subtitles,Sub_PortalIntro_Rat_10,Focus! Do not let the pain take you! Remember your training — you must pass through!,Concentrati! Non cedere al dolore! Ricorda il tuo addestramento: devi attraversarlo!
ST_Subtitles/Sub_PortalIntro_Rat_2,ST_Subtitles,Sub_PortalIntro_Rat_2,Do not let it stop you. Remember your training.,Non lasciare che ti fermi. Ricorda il tuo addestramento.
ST_Subtitles/Sub_PortalIntro_Rat_3,ST_Subtitles,Sub_PortalIntro_Rat_3,These portals were created by the first druids.,Questi portali furono creati dai primi druidi.
ST_Subtitles/Sub_PortalIntro_Rat_4,ST_Subtitles,Sub_PortalIntro_Rat_4,They allow travel between realms…,Consentono di viaggiare tra i reami…
ST_Subtitles/Sub_PortalIntro_Rat_6,ST_Subtitles,Sub_PortalIntro_Rat_6,"If the old masters had found a way to spare us the pain, they would have.","Se gli antichi maestri avessero trovato un modo per risparmiarci il tormento, l’avrebbero fatto."
ST_Subtitles/Sub_PortalIntro_Rat_7,ST_Subtitles,Sub_PortalIntro_Rat_7,The passage… simply unfolds the body in ways that cannot be softened.,Il passaggio… distorce semplicemente il corpo in modi che non possono essere attenuati.
ST_Subtitles/Sub_PortalIntro_Rat_8,ST_Subtitles,Sub_PortalIntro_Rat_8,"For your first transition, the runes are...","Per la tua prima transizione, le rune sono..."
ST_Subtitles/Sub_PortalIntro_Rat_9,ST_Subtitles,Sub_PortalIntro_Rat_9,...Now. Step through.,...Ora. Attraversalo.
ST_Subtitles/Sub_RuinsExtStart_Druid_1,ST_Subtitles,Sub_RuinsExtStart_Druid_1,What a sight...,Che spettacolo maestoso...
ST_Subtitles/Sub_RuinsExtStart_Rat_1,ST_Subtitles,Sub_RuinsExtStart_Rat_1,There... Mar Guran. The Stonefather.,Eccolo... Mar Guran. Il Padre di Pietra.
ST_Subtitles/Sub_RuinsExtStart_Rat_2,ST_Subtitles,Sub_RuinsExtStart_Rat_2,At its peak lies the Moon Gate... if the old paths still hold.,Sulla sua vetta si trova il Portale Lunare... se gli antichi sentieri reggono ancora.
ST_Subtitles/Sub_SewerJump_Druid_1,ST_Subtitles,Sub_SewerJump_Druid_1,Hm... Do you hear water?,Uhm... Senti dell’acqua?
ST_Subtitles/Sub_SewerJump_Druid_2,ST_Subtitles,Sub_SewerJump_Druid_2,It sounds like water...,Sembra proprio acqua...
ST_Subtitles/Sub_SewerJump_Druid_3,ST_Subtitles,Sub_SewerJump_Druid_3,No.,No.
ST_Subtitles/Sub_SewerJump_Druid_4,ST_Subtitles,Sub_SewerJump_Druid_4,Hnggh,Ugh!
ST_Subtitles/Sub_SewerJump_Druid_5,ST_Subtitles,Sub_SewerJump_Druid_5,That will suffice.,Questo basterà.
ST_Subtitles/Sub_SewerJump_Druid_6,ST_Subtitles,Sub_SewerJump_Druid_6,You asked whether I was thinking of jumping.,Mi hai chiesto se stessi pensando di saltare.
ST_Subtitles/Sub_SewerJump_Druid_7,ST_Subtitles,Sub_SewerJump_Druid_7,"At that moment, I was not thinking of jumping.","In quel momento, non stavo pensando di saltare."
ST_Subtitles/Sub_SewerJump_Druid_8,ST_Subtitles,Sub_SewerJump_Druid_8,I was thinking of throwing.,Stavo pensando di lanciare te.
ST_Subtitles/Sub_SewerJump_Druid_9,ST_Subtitles,Sub_SewerJump_Druid_9,You endured.,Sei sopravvissuto.
